game_pk,batter,batter_name,at_bat_number,ondeck_woba
744819,671277,Luis García Jr.,57,0.2896075388416648
744819,696285,Jacob Young,58,
744819,682928,CJ Abrams,63,
744819,671218,Heliot Ramos,68,0.3401357669452702
744819,656305,Matt Chapman,70,
744819,671277,Luis García Jr.,77,0.2896075388416648
744819,696285,Jacob Young,78,
744819,671218,Heliot Ramos,83,0.3401357669452702
744819,656305,Matt Chapman,85,
744819,682928,CJ Abrams,87,
744820,687263,Zach Neto,2,0.3110666224686518
744820,681351,Logan O'Hoppe,3,
744820,671277,Luis García Jr.,5,
744820,621493,Taylor Ward,8,
744820,687263,Zach Neto,18,0.3110666224686518
744820,681351,Logan O'Hoppe,19,
744820,696285,Jacob Young,21,0.3281335896412229
744820,671277,Luis García Jr.,24,
744820,621493,Taylor Ward,25,
744820,687263,Zach Neto,34,0.3110666224686518
744820,681351,Logan O'Hoppe,35,0.3253815192982082
744820,621493,Taylor Ward,37,
744820,696285,Jacob Young,43,
744820,687263,Zach Neto,46,
744820,671277,Luis García Jr.,49,
744820,681351,Logan O'Hoppe,50,0.3253815192982082
744820,621493,Taylor Ward,52,
744820,696285,Jacob Young,62,0.3281335896412229
744820,671277,Luis García Jr.,65,
744820,687263,Zach Neto,67,0.3110666224686518
744820,681351,Logan O'Hoppe,68,
744820,621493,Taylor Ward,73,
744821,656305,Matt Chapman,4,
744821,682928,CJ Abrams,5,0.3281335896412229
744821,671277,Luis García Jr.,7,
744821,656305,Matt Chapman,20,
744821,696285,Jacob Young,23,0.3222490843123815
744821,682928,CJ Abrams,24,
744821,671277,Luis García Jr.,29,
744821,696285,Jacob Young,39,0.3222490843123815
744821,682928,CJ Abrams,40,
744821,656305,Matt Chapman,41,
744821,671277,Luis García Jr.,46,
744821,696285,Jacob Young,55,0.3222490843123815
744821,682928,CJ Abrams,56,
744821,656305,Matt Chapman,60,
744821,671277,Luis García Jr.,63,
744821,696285,Jacob Young,72,0.3222490843123815
744821,682928,CJ Abrams,73,
744822,671218,Heliot Ramos,2,
744822,682928,CJ Abrams,4,
744822,656305,Matt Chapman,8,
744822,671218,Heliot Ramos,18,0.3401357669452702
744822,656305,Matt Chapman,20,
744822,696285,Jacob Young,22,0.3222490843123815
744822,682928,CJ Abrams,24,
744822,696285,Jacob Young,35,
744822,671218,Heliot Ramos,37,0.3401357669452702
744822,656305,Matt Chapman,39,
744822,682928,CJ Abrams,42,
744822,671218,Heliot Ramos,49,
744822,656305,Matt Chapman,54,
744822,696285,Jacob Young,58,0.3222490843123815
744822,682928,CJ Abrams,60,
744822,671218,Heliot Ramos,71,
744822,696285,Jacob Young,73,0.3281335896412229
744822,671277,Luis García Jr.,74,0.3222490843123815
744822,682928,CJ Abrams,75,
744823,694192,Jackson Chourio,1,0.3587271837346278
744823,661388,William Contreras,3,0.3419318153910393
744823,642715,Willy Adames,4,
744823,682928,CJ Abrams,5,0.3281335896412229
744823,671277,Luis García Jr.,7,0.2896075388416648
744823,696285,Jacob Young,12,
744823,656555,Rhys Hoskins,14,0.2920540520680892
744823,686217,Sal Frelick,15,
744823,682928,CJ Abrams,17,
744823,687401,Joey Ortiz,19,0.2942323857769491
744823,668930,Brice Turang,20,0.3385496990571559
744823,694192,Jackson Chourio,21,
744823,671277,Luis García Jr.,23,
744823,661388,William Contreras,27,0.3419318153910393
744823,642715,Willy Adames,28,0.3134320541810432
744823,656555,Rhys Hoskins,30,
744823,696285,Jacob Young,32,0.3222490843123815
744823,682928,CJ Abrams,34,
744823,686217,Sal Frelick,36,0.3187137223838821
744823,687401,Joey Ortiz,37,0.2942323857769491
744823,668930,Brice Turang,38,0.3385496990571559
744823,694192,Jackson Chourio,39,
744823,671277,Luis García Jr.,41,
744823,661388,William Contreras,45,0.3419318153910393
744823,642715,Willy Adames,46,
744823,696285,Jacob Young,49,
744823,656555,Rhys Hoskins,51,0.2920540520680892
744823,686217,Sal Frelick,52,0.3187137223838821
744823,687401,Joey Ortiz,53,0.2942323857769491
744823,668930,Brice Turang,54,
744823,682928,CJ Abrams,55,0.3281335896412229
744823,671277,Luis García Jr.,57,
744823,694192,Jackson Chourio,58,0.3587271837346278
744823,661388,William Contreras,60,0.3419318153910393
744823,642715,Willy Adames,61,0.3134320541810432
744823,656555,Rhys Hoskins,63,
744823,686217,Sal Frelick,67,0.2942323857769491
744823,668930,Brice Turang,69,0.3385496990571559
744823,694192,Jackson Chourio,70,
744824,650333,Luis Arraez,1,0.365296050431334
744824,595777,Jurickson Profar,2,0.3396645368923385
744824,592518,Manny Machado,4,0.31488512410708
744824,630105,Jake Cronenworth,5,
744824,682928,CJ Abrams,6,0.3088420941662291
744824,657041,Lane Thomas,7,0.3378350832869136
744824,608385,Jesse Winker,8,0.3281335896412229
744824,671277,Luis García Jr.,11,
744824,701538,Jackson Merrill,14,0.3227873320343612
744824,650333,Luis Arraez,17,0.365296050431334
744824,595777,Jurickson Profar,18,0.3396645368923385
744824,592518,Manny Machado,20,
744824,696285,Jacob Young,22,0.3222490843123815
744824,682928,CJ Abrams,23,
744824,630105,Jake Cronenworth,24,0.351507786788097
744824,701538,Jackson Merrill,26,0.3227873320343612
744824,650333,Luis Arraez,29,
744824,657041,Lane Thomas,30,0.3378350832869136
744824,608385,Jesse Winker,31,
744824,595777,Jurickson Profar,33,0.3396645368923385
744824,592518,Manny Machado,35,0.31488512410708
744824,630105,Jake Cronenworth,36,0.351507786788097
744824,701538,Jackson Merrill,38,0.3227873320343612
744824,650333,Luis Arraez,41,
744824,671277,Luis García Jr.,43,
744824,595777,Jurickson Profar,45,0.3396645368923385
744824,592518,Manny Machado,47,0.31488512410708
744824,630105,Jake Cronenworth,48,
744824,696285,Jacob Young,51,0.3222490843123815
744824,682928,CJ Abrams,52,
744824,701538,Jackson Merrill,53,
744824,657041,Lane Thomas,56,0.3378350832869136
744824,608385,Jesse Winker,57,
744824,595777,Jurickson Profar,60,0.3396645368923385
744824,592518,Manny Machado,62,0.31488512410708
744824,630105,Jake Cronenworth,63,
744824,671277,Luis García Jr.,65,
744824,701538,Jackson Merrill,69,
744824,696285,Jacob Young,72,0.3088420941662291
744824,657041,Lane Thomas,74,0.3378350832869136
744824,608385,Jesse Winker,75,
744824,592518,Manny Machado,79,0.31488512410708
744824,630105,Jake Cronenworth,80,
744824,671277,Luis García Jr.,83,
744825,668930,Brice Turang,1,0.3385496990571559
744825,694192,Jackson Chourio,2,0.3587271837346278
744825,661388,William Contreras,3,0.3419318153910393
744825,642715,Willy Adames,4,
744825,682928,CJ Abrams,5,
744825,656555,Rhys Hoskins,10,0.2920540520680892
744825,686217,Sal Frelick,11,0.3187137223838821
744825,687401,Joey Ortiz,12,0.2942323857769491
744825,668930,Brice Turang,14,0.3385496990571559
744825,694192,Jackson Chourio,15,
744825,671277,Luis García Jr.,16,
744825,661388,William Contreras,19,0.3419318153910393
744825,642715,Willy Adames,20,0.3134320541810432
744825,656555,Rhys Hoskins,22,
744825,696285,Jacob Young,24,0.3222490843123815
744825,682928,CJ Abrams,25,
744825,686217,Sal Frelick,29,0.3187137223838821
744825,687401,Joey Ortiz,30,
744825,671277,Luis García Jr.,32,0.2896075388416648
744825,696285,Jacob Young,36,
744825,668930,Brice Turang,37,0.3385496990571559
744825,694192,Jackson Chourio,38,0.3587271837346278
744825,661388,William Contreras,39,
744825,682928,CJ Abrams,40,
744825,642715,Willy Adames,44,0.3134320541810432
744825,656555,Rhys Hoskins,46,0.2920540520680892
744825,686217,Sal Frelick,47,0.3187137223838821
744825,687401,Joey Ortiz,48,0.2942323857769491
744825,668930,Brice Turang,50,
744825,671277,Luis García Jr.,51,0.2896075388416648
744825,696285,Jacob Young,55,
744825,694192,Jackson Chourio,56,0.3587271837346278
744825,661388,William Contreras,57,0.3419318153910393
744825,642715,Willy Adames,58,0.3134320541810432
744825,656555,Rhys Hoskins,60,
744825,682928,CJ Abrams,61,
744825,686217,Sal Frelick,65,0.3187137223838821
744825,687401,Joey Ortiz,66,0.2942323857769491
744825,668930,Brice Turang,68,0.3385496990571559
744825,694192,Jackson Chourio,69,0.3587271837346278
744825,661388,William Contreras,70,0.3419318153910393
744825,642715,Willy Adames,71,
744825,671277,Luis García Jr.,73,
744825,656555,Rhys Hoskins,77,0.2920540520680892
744825,686217,Sal Frelick,78,0.3187137223838821
744825,687401,Joey Ortiz,79,
744825,696285,Jacob Young,80,0.3222490843123815
744825,682928,CJ Abrams,81,
744826,694192,Jackson Chourio,1,0.3587271837346278
744826,661388,William Contreras,2,
744826,682928,CJ Abrams,4,0.3281335896412229
744826,671277,Luis García Jr.,6,
744826,642715,Willy Adames,8,0.3134320541810432
744826,656555,Rhys Hoskins,9,
744826,687401,Joey Ortiz,15,0.3385496990571559
744826,694192,Jackson Chourio,17,
744826,696285,Jacob Young,18,0.3222490843123815
744826,682928,CJ Abrams,20,
744826,661388,William Contreras,21,0.3419318153910393
744826,642715,Willy Adames,23,0.3134320541810432
744826,656555,Rhys Hoskins,24,
744826,671277,Luis García Jr.,26,
744826,687401,Joey Ortiz,31,
744826,696285,Jacob Young,35,
744826,694192,Jackson Chourio,37,0.3587271837346278
744826,661388,William Contreras,38,0.3419318153910393
744826,642715,Willy Adames,40,
744826,682928,CJ Abrams,41,0.3281335896412229
744826,671277,Luis García Jr.,43,0.2896075388416648
744826,696285,Jacob Young,48,
744826,656555,Rhys Hoskins,49,0.2942323857769491
744826,668930,Brice Turang,51,
744826,696285,Jacob Young,52,0.3222490843123815
744826,682928,CJ Abrams,54,
744826,687401,Joey Ortiz,55,0.3385496990571559
744826,694192,Jackson Chourio,57,0.3587271837346278
744826,661388,William Contreras,58,0.3419318153910393
744826,642715,Willy Adames,60,
744826,671277,Luis García Jr.,62,
744826,656555,Rhys Hoskins,65,0.2942323857769491
744826,668930,Brice Turang,67,
744827,595777,Jurickson Profar,1,0.3396645368923385
744827,592518,Manny Machado,4,0.31488512410708
744827,630105,Jake Cronenworth,5,0.351507786788097
744827,701538,Jackson Merrill,7,
744827,682928,CJ Abrams,8,0.3088420941662291
744827,657041,Lane Thomas,9,0.3378350832869136
744827,608385,Jesse Winker,10,
744827,595777,Jurickson Profar,13,
744827,592518,Manny Machado,19,0.31488512410708
744827,630105,Jake Cronenworth,20,
744827,671277,Luis García Jr.,21,0.2896075388416648
744827,696285,Jacob Young,23,
744827,701538,Jackson Merrill,25,
744827,682928,CJ Abrams,27,0.3088420941662291
744827,657041,Lane Thomas,28,0.3378350832869136
744827,608385,Jesse Winker,29,
744827,595777,Jurickson Profar,31,
744827,592518,Manny Machado,37,0.31488512410708
744827,630105,Jake Cronenworth,38,
744827,671277,Luis García Jr.,39,0.2896075388416648
744827,696285,Jacob Young,41,
744827,701538,Jackson Merrill,43,
744827,682928,CJ Abrams,46,0.3088420941662291
744827,657041,Lane Thomas,47,0.3378350832869136
744827,608385,Jesse Winker,48,
744827,595777,Jurickson Profar,50,
744827,671277,Luis García Jr.,55,
744827,592518,Manny Machado,56,0.31488512410708
744827,630105,Jake Cronenworth,57,0.351507786788097
744827,701538,Jackson Merrill,59,
744827,696285,Jacob Young,61,0.3222490843123815
744827,682928,CJ Abrams,62,
744828,650333,Luis Arraez,1,0.365296050431334
744828,595777,Jurickson Profar,2,
744828,682928,CJ Abrams,4,0.3088420941662291
744828,657041,Lane Thomas,5,0.3378350832869136
744828,608385,Jesse Winker,6,
744828,592518,Manny Machado,8,0.31488512410708
744828,630105,Jake Cronenworth,9,
744828,671277,Luis García Jr.,13,
744828,701538,Jackson Merrill,14,0.3227873320343612
744828,650333,Luis Arraez,17,
744828,696285,Jacob Young,19,0.3222490843123815
744828,682928,CJ Abrams,20,0.3088420941662291
744828,657041,Lane Thomas,21,
744828,595777,Jurickson Profar,22,0.3396645368923385
744828,592518,Manny Machado,24,0.31488512410708
744828,630105,Jake Cronenworth,25,0.351507786788097
744828,701538,Jackson Merrill,27,
744828,608385,Jesse Winker,28,
744828,650333,Luis Arraez,33,0.365296050431334
744828,595777,Jurickson Profar,34,
744828,671277,Luis García Jr.,37,
744828,592518,Manny Machado,39,0.31488512410708
744828,630105,Jake Cronenworth,40,0.351507786788097
744828,701538,Jackson Merrill,42,
744828,696285,Jacob Young,44,0.3222490843123815
744828,682928,CJ Abrams,45,0.3088420941662291
744828,657041,Lane Thomas,46,0.3378350832869136
744828,608385,Jesse Winker,47,
744828,650333,Luis Arraez,49,0.365296050431334
744828,595777,Jurickson Profar,50,
744828,592518,Manny Machado,55,0.31488512410708
744828,630105,Jake Cronenworth,56,0.351507786788097
744828,701538,Jackson Merrill,58,
744828,671277,Luis García Jr.,60,0.2896075388416648
744828,696285,Jacob Young,62,0.3222490843123815
744828,682928,CJ Abrams,63,
744828,650333,Luis Arraez,65,0.365296050431334
744828,595777,Jurickson Profar,66,
744828,657041,Lane Thomas,67,0.3378350832869136
744828,608385,Jesse Winker,68,
744829,663697,Jonathan India,1,0.3486482402837345
744829,682829,Elly De La Cruz,2,
744829,682928,CJ Abrams,4,0.3088420941662291
744829,657041,Lane Thomas,5,0.3378350832869136
744829,608385,Jesse Winker,6,
744829,668715,Spencer Steer,8,0.3393622592643455
744829,663886,Tyler Stephenson,9,
744829,671277,Luis García Jr.,12,
744829,663697,Jonathan India,17,0.3486482402837345
744829,682829,Elly De La Cruz,18,
744829,696285,Jacob Young,20,0.3222490843123815
744829,682928,CJ Abrams,21,
744829,668715,Spencer Steer,23,0.3393622592643455
744829,663886,Tyler Stephenson,24,
744829,657041,Lane Thomas,26,0.3378350832869136
744829,608385,Jesse Winker,27,0.3281335896412229
744829,671277,Luis García Jr.,30,
744829,696285,Jacob Young,36,0.3222490843123815
744829,682928,CJ Abrams,37,0.3088420941662291
744829,657041,Lane Thomas,38,0.3378350832869136
744829,608385,Jesse Winker,39,
744829,663697,Jonathan India,42,0.3486482402837345
744829,682829,Elly De La Cruz,43,0.3164798483593773
744829,668715,Spencer Steer,45,
744829,671277,Luis García Jr.,46,
744829,663886,Tyler Stephenson,49,
744829,696285,Jacob Young,52,0.3222490843123815
744829,682928,CJ Abrams,53,0.3088420941662291
744829,657041,Lane Thomas,54,0.3378350832869136
744829,608385,Jesse Winker,55,
744829,663697,Jonathan India,59,0.3486482402837345
744829,682829,Elly De La Cruz,60,
744829,671277,Luis García Jr.,62,
744829,668715,Spencer Steer,65,0.3393622592643455
744829,663886,Tyler Stephenson,66,0.3333710933294821
744829,663697,Jonathan India,71,0.3486482402837345
744829,682829,Elly De La Cruz,72,
744830,663697,Jonathan India,1,0.3486482402837345
744830,682829,Elly De La Cruz,2,0.3164798483593773
744830,668715,Spencer Steer,4,0.3393622592643455
744830,663886,Tyler Stephenson,5,
744830,682928,CJ Abrams,8,0.3088420941662291
744830,657041,Lane Thomas,9,
744830,663697,Jonathan India,16,0.3486482402837345
744830,682829,Elly De La Cruz,17,
744830,696285,Jacob Young,21,
744830,668715,Spencer Steer,22,0.3393622592643455
744830,663886,Tyler Stephenson,23,
744830,682928,CJ Abrams,28,0.3088420941662291
744830,657041,Lane Thomas,29,
744830,663697,Jonathan India,32,0.3486482402837345
744830,682829,Elly De La Cruz,33,
744830,696285,Jacob Young,39,0.3222490843123815
744830,682928,CJ Abrams,40,0.3088420941662291
744830,657041,Lane Thomas,41,
744830,668715,Spencer Steer,42,0.3393622592643455
744830,663886,Tyler Stephenson,43,
744830,663697,Jonathan India,51,0.3486482402837345
744830,682829,Elly De La Cruz,52,
744830,668715,Spencer Steer,57,0.3393622592643455
744830,663886,Tyler Stephenson,58,
744830,696285,Jacob Young,60,0.3222490843123815
744830,682928,CJ Abrams,61,0.3088420941662291
744830,657041,Lane Thomas,62,
744830,663697,Jonathan India,69,
744830,696285,Jacob Young,73,0.3222490843123815
744830,682928,CJ Abrams,74,
744830,682829,Elly De La Cruz,75,0.3164798483593773
744830,668715,Spencer Steer,77,
744831,663697,Jonathan India,1,0.3486482402837345
744831,682829,Elly De La Cruz,2,
744831,682928,CJ Abrams,4,0.3088420941662291
744831,657041,Lane Thomas,5,
744831,668715,Spencer Steer,7,
744831,663697,Jonathan India,18,0.3486482402837345
744831,682829,Elly De La Cruz,19,
744831,696285,Jacob Young,20,0.3222490843123815
744831,682928,CJ Abrams,21,0.3088420941662291
744831,657041,Lane Thomas,22,
744831,668715,Spencer Steer,27,
744831,696285,Jacob Young,33,
744831,663697,Jonathan India,37,
744831,682928,CJ Abrams,38,0.3088420941662291
744831,657041,Lane Thomas,39,
744831,682829,Elly De La Cruz,42,0.3164798483593773
744831,668715,Spencer Steer,44,
744831,696285,Jacob Young,53,0.3222490843123815
744831,682928,CJ Abrams,54,0.3088420941662291
744831,657041,Lane Thomas,55,
744831,663886,Tyler Stephenson,56,0.3333710933294821
744831,663697,Jonathan India,57,0.3486482402837345
744831,682829,Elly De La Cruz,58,
744831,608385,Jesse Winker,61,
744831,668715,Spencer Steer,66,
744832,691026,Masyn Winn,1,0.3185683012612768
744832,676475,Alec Burleson,2,
744832,682928,CJ Abrams,4,0.3088420941662291
744832,657041,Lane Thomas,5,
744832,502671,Paul Goldschmidt,7,0.3136587862538386
744832,571448,Nolan Arenado,8,0.3322372513314697
744832,680977,Brendan Donovan,9,
744832,608385,Jesse Winker,13,0.3281335896412229
744832,671277,Luis García Jr.,14,0.2896075388416648
744832,696285,Jacob Young,18,0.3222490843123815
744832,682928,CJ Abrams,19,
744832,691026,Masyn Winn,20,0.3185683012612768
744832,676475,Alec Burleson,21,
744832,657041,Lane Thomas,23,0.3378350832869136
744832,608385,Jesse Winker,25,
744832,502671,Paul Goldschmidt,26,0.3136587862538386
744832,571448,Nolan Arenado,27,0.3322372513314697
744832,680977,Brendan Donovan,28,
744832,671277,Luis García Jr.,31,
744832,691026,Masyn Winn,35,0.3185683012612768
744832,676475,Alec Burleson,36,0.3098225554934254
744832,502671,Paul Goldschmidt,38,0.3136587862538386
744832,571448,Nolan Arenado,39,0.3322372513314697
744832,680977,Brendan Donovan,40,
744832,696285,Jacob Young,43,0.3222490843123815
744832,682928,CJ Abrams,44,0.3088420941662291
744832,657041,Lane Thomas,45,
744832,691026,Masyn Winn,48,
744832,608385,Jesse Winker,50,0.3281335896412229
744832,671277,Luis García Jr.,51,
744832,676475,Alec Burleson,54,0.3098225554934254
744832,502671,Paul Goldschmidt,56,0.3136587862538386
744832,571448,Nolan Arenado,57,0.3322372513314697
744832,680977,Brendan Donovan,58,
744832,696285,Jacob Young,61,0.3222490843123815
744832,682928,CJ Abrams,62,0.3088420941662291
744832,657041,Lane Thomas,63,0.3378350832869136
744832,608385,Jesse Winker,65,
744832,691026,Masyn Winn,68,
744832,671277,Luis García Jr.,71,
744832,502671,Paul Goldschmidt,74,0.3136587862538386
744832,571448,Nolan Arenado,75,0.3322372513314697
744832,680977,Brendan Donovan,76,
744832,696285,Jacob Young,80,0.3222490843123815
744832,682928,CJ Abrams,81,0.3088420941662291
744832,657041,Lane Thomas,82,
744833,691026,Masyn Winn,1,0.3185683012612768
744833,676475,Alec Burleson,2,0.3098225554934254
744833,502671,Paul Goldschmidt,4,
744833,682928,CJ Abrams,5,0.3088420941662291
744833,657041,Lane Thomas,6,0.3378350832869136
744833,608385,Jesse Winker,8,
744833,571448,Nolan Arenado,10,0.3322372513314697
744833,680977,Brendan Donovan,11,
744833,671277,Luis García Jr.,13,
744833,691026,Masyn Winn,18,0.3185683012612768
744833,676475,Alec Burleson,19,
744833,696285,Jacob Young,21,0.3222490843123815
744833,682928,CJ Abrams,22,0.3088420941662291
744833,657041,Lane Thomas,23,
744833,502671,Paul Goldschmidt,24,0.3136587862538386
744833,571448,Nolan Arenado,25,0.3322372513314697
744833,680977,Brendan Donovan,26,
